"scale_deg"	"mode"	"count"	"rule"	"step"
"II"	"major"	44.187882055745575	"CFRule(dominant_prep)"	3
"II"	"major"	24.00785232469826	"CFRule(prolongation)"	3
"II"	"major"	11.365122189290748	"CFRule(modulation)"	3
"II"	"major"	3.453322459466214	"CFRule(rule45)"	3
"II"	"major"	1.64203316320328	"CFRule(diatonic_prep)"	3
"II"	"minor"	109.61389743303084	"CFRule(rule63)"	3
"II"	"minor"	46.339790385196764	"CFRule(modulation)"	3
"II"	"minor"	3.5045996265711565	"CFRule(diatonic_subs)"	3
"II"	"minor"	1.096614030278453	"CFRule(prolongation)"	3
"II"	"minor"	0.732149047835174	"CFRule(dominant_prep)"	3
"II"	"minor"	0.6818583307603043	"CFRule(diatonic_prep)"	3
"III"	"major"	13.082135167668945	"CFRule(prolongation)"	3
"III"	"major"	8.203616857681236	"CFRule(rule48)"	3
"III"	"major"	4.0	"CFRule(diatonic_prep)"	3
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	3
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	3
"III"	"major"	0.9334728240870018	"CFRule(modulation)"	3
"III"	"minor"	205.68717436589185	"CFRule(rule66)"	3
"III"	"minor"	146.9766100368425	"CFRule(rule65)"	3
"III"	"minor"	104.48047810492503	"CFRule(rule64)"	3
"III"	"minor"	73.30921312628331	"CFRule(prolongation)"	3
"III"	"minor"	60.17173352846684	"CFRule(diatonic_prep)"	3
"III"	"minor"	25.14003417168587	"CFRule(modulation)"	3
"III"	"minor"	22.284653371963394	"CFRule(dominant_prep)"	3
"IV"	"major"	83.1043923119825	"CFRule(rule50)"	3
"IV"	"major"	54.163538898428236	"CFRule(rule49)"	3
"IV"	"major"	49.793943744046715	"CFRule(dominant_prep)"	3
"IV"	"major"	37.86181190183192	"CFRule(rule51)"	3
"IV"	"major"	33.89919358726869	"CFRule(prolongation)"	3
"IV"	"major"	6.607541687861714	"CFRule(modulation)"	3
"IV"	"minor"	96.19672050288396	"CFRule(rule68)"	3
"IV"	"minor"	44.12116765968321	"CFRule(rule67)"	3
"IV"	"minor"	27.078212301572776	"CFRule(modulation)"	3
"IV"	"minor"	24.21671999541957	"CFRule(prolongation)"	3
"IV"	"minor"	21.14143238292006	"CFRule(dominant_prep)"	3
"V"	"major"	108.34918564724536	"CFRule(rule82)"	3
"V"	"major"	93.44882602781412	"CFRule(diatonic_prep)"	3
"V"	"major"	67.04889780542194	"CFRule(rule53)"	3
"V"	"major"	66.49683022541439	"CFRule(prolongation)"	3
"V"	"major"	62.02712735416419	"CFRule(diatonic_subs)"	3
"V"	"major"	61.959471337724764	"CFRule(octa_dom_subs3)"	3
"V"	"major"	49.75257397820336	"CFRule(rule55)"	3
"V"	"major"	23.805729076635952	"CFRule(dominant_prep)"	3
"V"	"major"	19.841353750982506	"CFRule(modulation)"	3
"V"	"major"	18.64816213595827	"CFRule(octa_dom_subs9)"	3
"V"	"major"	12.254143711478982	"CFRule(rule52)"	3
"V"	"major"	10.336358949793407	"CFRule(octa_dom_subs6)"	3
"V"	"major"	0.2	"CFRule(rule54)"	3
"V"	"minor"	512.0908354709472	"CFRule(rule72)"	3
"V"	"minor"	196.2752466156774	"CFRule(dominant_prep)"	3
"V"	"minor"	169.60514546844314	"CFRule(prolongation)"	3
"V"	"minor"	131.7363722170583	"CFRule(diatonic_prep)"	3
"V"	"minor"	75.93942535976943	"CFRule(octa_dom_subs6)"	3
"V"	"minor"	50.690766622047455	"CFRule(octa_dom_subs3)"	3
"V"	"minor"	33.54051119657259	"CFRule(rule74)"	3
"V"	"minor"	32.551058671616836	"CFRule(diatonic_subs)"	3
"V"	"minor"	26.74558704535991	"CFRule(octa_dom_subs9)"	3
"V"	"minor"	25.52050119436691	"CFRule(rule70)"	3
"V"	"minor"	10.711032821518494	"CFRule(rule71)"	3
"V"	"minor"	9.656652971970956	"CFRule(modulation)"	3
"V"	"minor"	2.1830425068065447	"CFRule(rule69)"	3
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	3
"VI"	"major"	201.7773410862266	"CFRule(rule56)"	3
"VI"	"major"	45.57741297199769	"CFRule(prolongation)"	3
"VI"	"major"	14.518691902691137	"CFRule(rule57)"	3
"VI"	"major"	7.925832220140876	"CFRule(dominant_prep)"	3
"VI"	"major"	4.598308600705166	"CFRule(modulation)"	3
"VI"	"major"	3.2212815014348846	"CFRule(diatonic_prep)"	3
"VI"	"minor"	2.35073571239298	"CFRule(diatonic_prep)"	3
"VI"	"minor"	1.7348533770275119	"CFRule(prolongation)"	3
"VI"	"minor"	1.3333333333333333	"CFRule(rule77)"	3
"VI"	"minor"	1.209016524345947	"CFRule(modulation)"	3
"VI"	"minor"	0.9479863817731746	"CFRule(rule76)"	3
"VI"	"minor"	0.7604881067803164	"CFRule(dominant_prep)"	3
"VI"	"minor"	0.3333333333333333	"CFRule(rule75)"	3
"VII"	"major"	67.99347023292877	"CFRule(modulation)"	3
"VII"	"major"	60.0340817774876	"CFRule(rule58)"	3
"VII"	"major"	45.122434216333716	"CFRule(rule59)"	3
"VII"	"major"	19.66416925537182	"CFRule(diatonic_prep)"	3
"VII"	"major"	12.999170327038712	"CFRule(prolongation)"	3
"VII"	"major"	8.671626022282931	"CFRule(dominant_prep)"	3
"VII"	"minor"	89.57806981109978	"CFRule(rule79)"	3
"VII"	"minor"	67.12815713520091	"CFRule(diatonic_prep)"	3
"VII"	"minor"	38.226120962801474	"CFRule(rule81)"	3
"VII"	"minor"	28.26057875428114	"CFRule(dominant_prep)"	3
"VII"	"minor"	13.266420440265907	"CFRule(modulation)"	3
"VII"	"minor"	5.464792014881908	"CFRule(rule78)"	3
"VII"	"minor"	3.25	"CFRule(rule80)"	3
"VII"	"minor"	2.6315506343174704	"CFRule(prolongation)"	3
"I"	"major"	69.55138266282802	"CFRule(rule43)"	4
"I"	"major"	62.83453761722393	"CFRule(rule42)"	4
"I"	"major"	36.024813939262884	"CFRule(mode_change)"	4
"I"	"major"	35.919274458824404	"CFRule(rule44)"	4
"I"	"major"	29.03198067119551	"CFRule(diatonic_prep)"	4
"I"	"major"	23.355598587616676	"CFRule(prolongation)"	4
"I"	"major"	21.772566460579206	"CFRule(plagal_prep)"	4
"I"	"major"	5.386572779622807	"CFRule(diatonic_subs)"	4
"I"	"minor"	102.36240211766966	"CFRule(diatonic_subs)"	4
"I"	"minor"	100.84300816101864	"CFRule(diatonic_prep)"	4
"I"	"minor"	87.33278164157757	"CFRule(rule62)"	4
"I"	"minor"	61.78524201025782	"CFRule(mode_change)"	4
"I"	"minor"	58.863860666754015	"CFRule(prolongation)"	4
"I"	"minor"	53.8861809524719	"CFRule(rule61)"	4
"I"	"minor"	25.568999806421267	"CFRule(rule60)"	4
"I"	"minor"	23.17239103190688	"CFRule(plagal_prep)"	4
"II"	"major"	48.306058634445336	"CFRule(diatonic_subs)"	4
"II"	"major"	38.83315509849891	"CFRule(rule46)"	4
"II"	"major"	32.23061971595702	"CFRule(dominant_prep)"	4
"II"	"major"	12.510192758784628	"CFRule(prolongation)"	4
"II"	"major"	10.018694473026622	"CFRule(modulation)"	4
"II"	"major"	3.453322459466214	"CFRule(rule45)"	4
"II"	"major"	1.64203316320328	"CFRule(diatonic_prep)"	4
"II"	"minor"	104.57700488797438	"CFRule(rule63)"	4
"II"	"minor"	50.83523451702208	"CFRule(modulation)"	4
"II"	"minor"	3.0871321231017115	"CFRule(diatonic_subs)"	4
"II"	"minor"	1.4318161835883614	"CFRule(prolongation)"	4
"II"	"minor"	0.5295132533881616	"CFRule(dominant_prep)"	4
"II"	"minor"	0.5092636876395861	"CFRule(diatonic_prep)"	4
"III"	"major"	13.082135167668945	"CFRule(prolongation)"	4
"III"	"major"	8.203616857681236	"CFRule(rule48)"	4
"III"	"major"	4.0	"CFRule(diatonic_prep)"	4
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	4
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	4
"III"	"major"	0.9334728240870018	"CFRule(modulation)"	4
"III"	"minor"	265.42369821490036	"CFRule(rule66)"	4
"III"	"minor"	99.06896468250594	"CFRule(prolongation)"	4
"III"	"minor"	86.56100021721392	"CFRule(rule65)"	4
"III"	"minor"	86.39409719682297	"CFRule(rule64)"	4
"III"	"minor"	52.88558765266152	"CFRule(diatonic_prep)"	4
"III"	"minor"	25.164768552293268	"CFRule(dominant_prep)"	4
"III"	"minor"	13.618490650257463	"CFRule(modulation)"	4
"IV"	"major"	61.80401996586793	"CFRule(rule50)"	4
"IV"	"major"	51.267492073341806	"CFRule(rule49)"	4
"IV"	"major"	42.15740236051322	"CFRule(rule51)"	4
"IV"	"major"	33.9003024784733	"CFRule(prolongation)"	4
"IV"	"major"	32.91119390586229	"CFRule(dominant_prep)"	4
"IV"	"major"	4.311887808134718	"CFRule(modulation)"	4
"IV"	"minor"	90.02267237795314	"CFRule(rule68)"	4
"IV"	"minor"	44.12116765968321	"CFRule(rule67)"	4
"IV"	"minor"	31.153124123443128	"CFRule(dominant_prep)"	4
"IV"	"minor"	28.33111800897356	"CFRule(modulation)"	4
"IV"	"minor"	19.45956530755887	"CFRule(prolongation)"	4
"V"	"major"	92.87964547761055	"CFRule(rule82)"	4
"V"	"major"	69.52856730278633	"CFRule(diatonic_prep)"	4
"V"	"major"	64.99993373521437	"CFRule(rule53)"	4
"V"	"major"	49.75257397820336	"CFRule(rule55)"	4
"V"	"major"	47.40068841240951	"CFRule(octa_dom_subs3)"	4
"V"	"major"	42.56371327626606	"CFRule(diatonic_subs)"	4
"V"	"major"	29.761013269160074	"CFRule(prolongation)"	4
"V"	"major"	22.742170479996375	"CFRule(dominant_prep)"	4
"V"	"major"	16.43030781719491	"CFRule(octa_dom_subs9)"	4
"V"	"major"	13.150728998664361	"CFRule(modulation)"	4
"V"	"major"	9.406554660189531	"CFRule(rule52)"	4
"V"	"major"	7.4227948323895445	"CFRule(octa_dom_subs6)"	4
"V"	"major"	0.2	"CFRule(rule54)"	4
"V"	"minor"	414.8109104412687	"CFRule(rule72)"	4
"V"	"minor"	174.18104587044252	"CFRule(dominant_prep)"	4
"V"	"minor"	134.9236158418461	"CFRule(prolongation)"	4
"V"	"minor"	116.12722086541817	"CFRule(diatonic_prep)"	4
"V"	"minor"	60.893845934097506	"CFRule(octa_dom_subs6)"	4
"V"	"minor"	44.50013842419858	"CFRule(rule70)"	4
"V"	"minor"	44.188583416422226	"CFRule(octa_dom_subs3)"	4
"V"	"minor"	33.54051119657259	"CFRule(rule74)"	4
"V"	"minor"	25.936405830150473	"CFRule(diatonic_subs)"	4
"V"	"minor"	13.146471193423562	"CFRule(modulation)"	4
"V"	"minor"	12.698974194297584	"CFRule(octa_dom_subs9)"	4
"V"	"minor"	10.711032821518494	"CFRule(rule71)"	4
"V"	"minor"	2.1830425068065447	"CFRule(rule69)"	4
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	4
"VI"	"major"	201.7773410862266	"CFRule(rule56)"	4
"VI"	"major"	45.57741297199769	"CFRule(prolongation)"	4
"VI"	"major"	8.567788900772266	"CFRule(rule57)"	4
"VI"	"major"	7.925832220140876	"CFRule(dominant_prep)"	4
"VI"	"major"	3.2212815014348846	"CFRule(diatonic_prep)"	4
"VI"	"major"	2.8494669947904336	"CFRule(modulation)"	4
"VI"	"minor"	1.9232952355020212	"CFRule(diatonic_prep)"	4
"VI"	"minor"	1.3333333333333333	"CFRule(rule77)"	4
"VI"	"minor"	1.1256255025257345	"CFRule(prolongation)"	4
"VI"	"minor"	0.9873914132968606	"CFRule(modulation)"	4
"VI"	"minor"	0.7274411406304554	"CFRule(rule76)"	4
"VI"	"minor"	0.6442329908884067	"CFRule(dominant_prep)"	4
"VI"	"minor"	0.3333333333333333	"CFRule(rule75)"	4
"VII"	"major"	62.74768866013466	"CFRule(rule58)"	4
"VII"	"major"	42.16228553626652	"CFRule(modulation)"	4
"VII"	"major"	26.535751868270356	"CFRule(rule59)"	4
"VII"	"major"	15.138190560909393	"CFRule(diatonic_prep)"	4
"VII"	"major"	9.130465432082332	"CFRule(prolongation)"	4
"VII"	"major"	6.852860493383652	"CFRule(dominant_prep)"	4
"VII"	"minor"	90.03564671973024	"CFRule(rule79)"	4
"VII"	"minor"	76.6516560655544	"CFRule(diatonic_prep)"	4
"VII"	"minor"	38.226120962801474	"CFRule(rule81)"	4
"VII"	"minor"	37.35618293890232	"CFRule(dominant_prep)"	4
"VII"	"minor"	8.74935079076152	"CFRule(modulation)"	4
"VII"	"minor"	5.464792014881908	"CFRule(rule78)"	4
"VII"	"minor"	5.391702729003796	"CFRule(prolongation)"	4
"VII"	"minor"	3.25	"CFRule(rule80)"	4
"I"	"major"	71.41658630242574	"CFRule(rule43)"	5
"I"	"major"	62.83453761722393	"CFRule(rule42)"	5
"I"	"major"	24.45168477435891	"CFRule(mode_change)"	5
"I"	"major"	23.284622656099607	"CFRule(rule44)"	5
"I"	"major"	21.772566460579206	"CFRule(plagal_prep)"	5
"I"	"major"	20.248810630306036	"CFRule(diatonic_prep)"	5
"I"	"major"	14.303127898480348	"CFRule(prolongation)"	5
"I"	"major"	3.7143032538411376	"CFRule(diatonic_subs)"	5
"I"	"minor"	114.45639111185852	"CFRule(rule61)"	5
"I"	"minor"	95.13922029403489	"CFRule(diatonic_prep)"	5
"I"	"minor"	93.08348468253926	"CFRule(prolongation)"	5
"I"	"minor"	87.33278164157757	"CFRule(rule62)"	5
"I"	"minor"	63.976812294321185	"CFRule(diatonic_subs)"	5
"I"	"minor"	41.957714748948945	"CFRule(mode_change)"	5
"I"	"minor"	25.568999806421267	"CFRule(rule60)"	5
"I"	"minor"	18.17516378612804	"CFRule(plagal_prep)"	5
"II"	"major"	165.84050087470902	"CFRule(rule46)"	5
"II"	"major"	68.27691871188463	"CFRule(dominant_prep)"	5
"II"	"major"	64.56937059372717	"CFRule(prolongation)"	5
"II"	"major"	56.031480758730595	"CFRule(diatonic_subs)"	5
"II"	"major"	13.351417869672085	"CFRule(modulation)"	5
"II"	"major"	3.453322459466214	"CFRule(rule45)"	5
"II"	"major"	1.64203316320328	"CFRule(diatonic_prep)"	5
"II"	"minor"	107.62201043012584	"CFRule(rule63)"	5
"II"	"minor"	42.260892390098384	"CFRule(modulation)"	5
"II"	"minor"	6.2379992925305645	"CFRule(diatonic_subs)"	5
"II"	"minor"	1.0667355992146372	"CFRule(prolongation)"	5
"II"	"minor"	0.5295132533881616	"CFRule(dominant_prep)"	5
"II"	"minor"	0.5092636876395861	"CFRule(diatonic_prep)"	5
"III"	"major"	13.082135167668945	"CFRule(prolongation)"	5
"III"	"major"	8.203616857681236	"CFRule(rule48)"	5
"III"	"major"	4.0	"CFRule(diatonic_prep)"	5
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	5
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	5
"III"	"major"	0.9334728240870018	"CFRule(modulation)"	5
"III"	"minor"	208.5240612876695	"CFRule(rule66)"	5
"III"	"minor"	93.51242146267448	"CFRule(prolongation)"	5
"III"	"minor"	92.52957426000808	"CFRule(rule65)"	5
"III"	"minor"	86.39409719682297	"CFRule(rule64)"	5
"III"	"minor"	57.24652231070388	"CFRule(diatonic_prep)"	5
"III"	"minor"	26.806254949690185	"CFRule(dominant_prep)"	5
"III"	"minor"	7.774353510384694	"CFRule(modulation)"	5
"IV"	"major"	77.44569593032801	"CFRule(rule50)"	5
"IV"	"major"	51.267492073341806	"CFRule(rule49)"	5
"IV"	"major"	36.22176534092252	"CFRule(rule51)"	5
"IV"	"major"	36.16544406551462	"CFRule(dominant_prep)"	5
"IV"	"major"	32.16152612265114	"CFRule(prolongation)"	5
"IV"	"major"	4.081210712780029	"CFRule(modulation)"	5
"IV"	"minor"	78.49115192567179	"CFRule(rule68)"	5
"IV"	"minor"	44.12116765968321	"CFRule(rule67)"	5
"IV"	"minor"	27.473675418456178	"CFRule(dominant_prep)"	5
"IV"	"minor"	20.48355001851082	"CFRule(modulation)"	5
"IV"	"minor"	14.327378475567604	"CFRule(prolongation)"	5
"V"	"major"	151.93311461893023	"CFRule(diatonic_prep)"	5
"V"	"major"	92.87964547761055	"CFRule(rule82)"	5
"V"	"major"	85.30568590982784	"CFRule(octa_dom_subs3)"	5
"V"	"major"	67.13298131936794	"CFRule(rule53)"	5
"V"	"major"	40.91198399476703	"CFRule(rule55)"	5
"V"	"major"	39.64014672433496	"CFRule(diatonic_subs)"	5
"V"	"major"	31.060029196471476	"CFRule(dominant_prep)"	5
"V"	"major"	23.030512948062498	"CFRule(octa_dom_subs9)"	5
"V"	"major"	22.198036753528143	"CFRule(prolongation)"	5
"V"	"major"	10.875874444285294	"CFRule(octa_dom_subs6)"	5
"V"	"major"	9.406554660189531	"CFRule(rule52)"	5
"V"	"major"	8.549969316881457	"CFRule(modulation)"	5
"V"	"major"	0.2	"CFRule(rule54)"	5
"V"	"minor"	316.72324556263675	"CFRule(rule72)"	5
"V"	"minor"	135.60297755968992	"CFRule(dominant_prep)"	5
"V"	"minor"	104.41116510490653	"CFRule(diatonic_prep)"	5
"V"	"minor"	81.38934544177808	"CFRule(prolongation)"	5
"V"	"minor"	58.26732994440559	"CFRule(octa_dom_subs3)"	5
"V"	"minor"	49.26496677475124	"CFRule(octa_dom_subs6)"	5
"V"	"minor"	43.986178582959305	"CFRule(rule70)"	5
"V"	"minor"	29.898287108728912	"CFRule(rule74)"	5
"V"	"minor"	26.669743776372783	"CFRule(diatonic_subs)"	5
"V"	"minor"	10.711032821518494	"CFRule(rule71)"	5
"V"	"minor"	9.679155396525971	"CFRule(modulation)"	5
"V"	"minor"	7.861254979241574	"CFRule(octa_dom_subs9)"	5
"V"	"minor"	2.1830425068065447	"CFRule(rule69)"	5
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	5
"VI"	"major"	201.7773410862266	"CFRule(rule56)"	5
"VI"	"major"	29.354173460810348	"CFRule(prolongation)"	5
"VI"	"major"	6.379537474342746	"CFRule(dominant_prep)"	5
"VI"	"major"	5.777708441504489	"CFRule(rule57)"	5
"VI"	"major"	3.2212815014348846	"CFRule(diatonic_prep)"	5
"VI"	"major"	2.4169363107826802	"CFRule(modulation)"	5
"VI"	"minor"	1.9232952355020212	"CFRule(diatonic_prep)"	5
"VI"	"minor"	1.3333333333333333	"CFRule(rule77)"	5
"VI"	"minor"	1.1256255025257345	"CFRule(prolongation)"	5
"VI"	"minor"	0.9873914132968606	"CFRule(modulation)"	5
"VI"	"minor"	0.7274411406304554	"CFRule(rule76)"	5
"VI"	"minor"	0.6442329908884067	"CFRule(dominant_prep)"	5
"VI"	"minor"	0.3333333333333333	"CFRule(rule75)"	5
"VII"	"major"	58.71086918015449	"CFRule(rule58)"	5
"VII"	"major"	44.28067151089179	"CFRule(modulation)"	5
"VII"	"major"	22.770464268505435	"CFRule(rule59)"	5
"VII"	"major"	18.11189788368395	"CFRule(diatonic_prep)"	5
"VII"	"major"	7.937616063552216	"CFRule(prolongation)"	5
"VII"	"major"	3.6982307430146784	"CFRule(dominant_prep)"	5
"VII"	"minor"	78.06537098279239	"CFRule(rule79)"	5
"VII"	"minor"	59.84286248606128	"CFRule(diatonic_prep)"	5
"VII"	"minor"	42.292071666559345	"CFRule(rule81)"	5
"VII"	"minor"	32.777366302518416	"CFRule(dominant_prep)"	5
"VII"	"minor"	11.534814848917302	"CFRule(prolongation)"	5
"VII"	"minor"	5.464792014881908	"CFRule(rule78)"	5
"VII"	"minor"	5.381795312610895	"CFRule(modulation)"	5
"VII"	"minor"	3.25	"CFRule(rule80)"	5
"I"	"major"	79.05135400971601	"CFRule(rule42)"	6
"I"	"major"	73.99361080303122	"CFRule(rule43)"	6
"I"	"major"	59.859848777533884	"CFRule(plagal_prep)"	6
"I"	"major"	39.01170850918298	"CFRule(prolongation)"	6
"I"	"major"	34.90048942645366	"CFRule(mode_change)"	6
"I"	"major"	24.120537427217215	"CFRule(diatonic_prep)"	6
"I"	"major"	23.284622656099607	"CFRule(rule44)"	6
"I"	"major"	2.6211016954325834	"CFRule(diatonic_subs)"	6
"I"	"minor"	140.07324211457473	"CFRule(rule61)"	6
"I"	"minor"	87.33278164157757	"CFRule(rule62)"	6
"I"	"minor"	75.40675618093445	"CFRule(prolongation)"	6
"I"	"minor"	72.05826238695464	"CFRule(diatonic_prep)"	6
"I"	"minor"	56.82382158671212	"CFRule(diatonic_subs)"	6
"I"	"minor"	24.488778365641952	"CFRule(mode_change)"	6
"I"	"minor"	20.456968297655187	"CFRule(rule60)"	6
"I"	"minor"	13.871103784161214	"CFRule(plagal_prep)"	6
"II"	"major"	198.1344599797992	"CFRule(rule46)"	6
"II"	"major"	78.1189883397868	"CFRule(dominant_prep)"	6
"II"	"major"	76.21193804167862	"CFRule(prolongation)"	6
"II"	"major"	65.6474884778247	"CFRule(diatonic_subs)"	6
"II"	"major"	7.953547939499651	"CFRule(modulation)"	6
"II"	"major"	4.845533060706432	"CFRule(diatonic_prep)"	6
"II"	"major"	2.641266134784421	"CFRule(rule45)"	6
"II"	"minor"	86.95846947260073	"CFRule(rule63)"	6
"II"	"minor"	35.767305595033335	"CFRule(modulation)"	6
"II"	"minor"	5.574608146791645	"CFRule(diatonic_subs)"	6
"II"	"minor"	1.0768470866920057	"CFRule(prolongation)"	6
"II"	"minor"	0.5092636876395861	"CFRule(diatonic_prep)"	6
"II"	"minor"	0.4103327109267991	"CFRule(dominant_prep)"	6
"III"	"major"	13.082135167668945	"CFRule(prolongation)"	6
"III"	"major"	6.823307506307374	"CFRule(rule48)"	6
"III"	"major"	4.0	"CFRule(diatonic_prep)"	6
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	6
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	6
"III"	"major"	0.9334728240870018	"CFRule(modulation)"	6
"III"	"minor"	225.9987213817751	"CFRule(prolongation)"	6
"III"	"minor"	208.5240612876695	"CFRule(rule66)"	6
"III"	"minor"	176.00125605060842	"CFRule(rule64)"	6
"III"	"minor"	135.31170850230637	"CFRule(rule65)"	6
"III"	"minor"	47.662288664553714	"CFRule(diatonic_prep)"	6
"III"	"minor"	23.21756826523442	"CFRule(modulation)"	6
"III"	"minor"	23.017869731216752	"CFRule(dominant_prep)"	6
"IV"	"major"	154.81409186975202	"CFRule(rule50)"	6
"IV"	"major"	86.87654510733059	"CFRule(rule49)"	6
"IV"	"major"	62.895136180567135	"CFRule(dominant_prep)"	6
"IV"	"major"	42.42171431172372	"CFRule(prolongation)"	6
"IV"	"major"	36.22176534092252	"CFRule(rule51)"	6
"IV"	"major"	5.038302283857064	"CFRule(modulation)"	6
"IV"	"minor"	67.95479524523357	"CFRule(rule68)"	6
"IV"	"minor"	57.830521134712576	"CFRule(rule67)"	6
"IV"	"minor"	21.3261578148073	"CFRule(dominant_prep)"	6
"IV"	"minor"	12.07955972187777	"CFRule(prolongation)"	6
"IV"	"minor"	11.068563429176626	"CFRule(modulation)"	6
"V"	"major"	145.17016068880432	"CFRule(diatonic_prep)"	6
"V"	"major"	92.87964547761055	"CFRule(rule82)"	6
"V"	"major"	81.2468521538105	"CFRule(octa_dom_subs3)"	6
"V"	"major"	80.24568114284155	"CFRule(rule53)"	6
"V"	"major"	47.8690532577413	"CFRule(rule55)"	6
"V"	"major"	40.22314329893477	"CFRule(diatonic_subs)"	6
"V"	"major"	25.188058868407477	"CFRule(dominant_prep)"	6
"V"	"major"	21.843228378856786	"CFRule(modulation)"	6
"V"	"major"	18.19786103843314	"CFRule(octa_dom_subs9)"	6
"V"	"major"	17.661679910024596	"CFRule(prolongation)"	6
"V"	"major"	8.799802964464346	"CFRule(octa_dom_subs6)"	6
"V"	"major"	6.990923174928968	"CFRule(rule52)"	6
"V"	"major"	0.2	"CFRule(rule54)"	6
"V"	"minor"	240.75593322372077	"CFRule(rule72)"	6
"V"	"minor"	110.5136656502341	"CFRule(dominant_prep)"	6
"V"	"minor"	93.57402514451142	"CFRule(diatonic_prep)"	6
"V"	"minor"	53.28015173954971	"CFRule(prolongation)"	6
"V"	"minor"	52.821917585659484	"CFRule(octa_dom_subs6)"	6
"V"	"minor"	51.74162281903288	"CFRule(rule70)"	6
"V"	"minor"	49.13604118399823	"CFRule(octa_dom_subs3)"	6
"V"	"minor"	29.898287108728912	"CFRule(rule74)"	6
"V"	"minor"	21.072051958616036	"CFRule(diatonic_subs)"	6
"V"	"minor"	9.090812280491303	"CFRule(rule71)"	6
"V"	"minor"	7.845537137142599	"CFRule(modulation)"	6
"V"	"minor"	5.833007590371888	"CFRule(octa_dom_subs9)"	6
"V"	"minor"	2.151276419960158	"CFRule(rule69)"	6
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	6
"VI"	"major"	171.14192778502337	"CFRule(rule56)"	6
"VI"	"major"	24.910700674209668	"CFRule(prolongation)"	6
"VI"	"major"	5.3157877304434145	"CFRule(dominant_prep)"	6
"VI"	"major"	4.496992114011706	"CFRule(rule57)"	6
"VI"	"major"	2.705630859043944	"CFRule(diatonic_prep)"	6
"VI"	"major"	1.843429166356933	"CFRule(modulation)"	6
"VI"	"minor"	1.9232952355020212	"CFRule(diatonic_prep)"	6
"VI"	"minor"	1.3333333333333333	"CFRule(rule77)"	6
"VI"	"minor"	1.1256255025257345	"CFRule(prolongation)"	6
"VI"	"minor"	0.9873914132968606	"CFRule(modulation)"	6
"VI"	"minor"	0.7274411406304554	"CFRule(rule76)"	6
"VI"	"minor"	0.6442329908884067	"CFRule(dominant_prep)"	6
"VI"	"minor"	0.3333333333333333	"CFRule(rule75)"	6
"VII"	"major"	55.89755610213567	"CFRule(rule58)"	6
"VII"	"major"	35.65841316282802	"CFRule(modulation)"	6
"VII"	"major"	19.41575816442686	"CFRule(diatonic_prep)"	6
"VII"	"major"	18.84046026462468	"CFRule(rule59)"	6
"VII"	"major"	5.6234869303985455	"CFRule(prolongation)"	6
"VII"	"major"	3.143194225487288	"CFRule(dominant_prep)"	6
"VII"	"minor"	84.93975544855584	"CFRule(rule79)"	6
"VII"	"minor"	61.69666577028387	"CFRule(diatonic_prep)"	6
"VII"	"minor"	35.64667931857552	"CFRule(rule81)"	6
"VII"	"minor"	19.87563585484754	"CFRule(dominant_prep)"	6
"VII"	"minor"	10.923623496709663	"CFRule(prolongation)"	6
"VII"	"minor"	5.898118065542753	"CFRule(modulation)"	6
"VII"	"minor"	5.0804262371241755	"CFRule(rule78)"	6
"VII"	"minor"	3.25	"CFRule(rule80)"	6
"I"	"major"	95.99741360289829	"CFRule(plagal_prep)"	7
"I"	"major"	94.39181889733563	"CFRule(rule43)"	7
"I"	"major"	68.28317886042373	"CFRule(rule42)"	7
"I"	"major"	62.5096432627044	"CFRule(prolongation)"	7
"I"	"major"	44.00301750924747	"CFRule(diatonic_prep)"	7
"I"	"major"	33.75333160342771	"CFRule(mode_change)"	7
"I"	"major"	19.885231306933964	"CFRule(rule44)"	7
"I"	"major"	2.6211016954325834	"CFRule(diatonic_subs)"	7
"I"	"minor"	88.54076500266532	"CFRule(rule61)"	7
"I"	"minor"	87.33278164157757	"CFRule(rule62)"	7
"I"	"minor"	67.27170883509595	"CFRule(diatonic_prep)"	7
"I"	"minor"	46.263490776162996	"CFRule(prolongation)"	7
"I"	"minor"	44.26823352197541	"CFRule(diatonic_subs)"	7
"I"	"minor"	30.73634686024364	"CFRule(mode_change)"	7
"I"	"minor"	17.51688839513872	"CFRule(rule60)"	7
"I"	"minor"	10.171902026852301	"CFRule(plagal_prep)"	7
"II"	"major"	130.0116368103256	"CFRule(rule46)"	7
"II"	"major"	74.5931094331969	"CFRule(diatonic_subs)"	7
"II"	"major"	48.69085619134153	"CFRule(dominant_prep)"	7
"II"	"major"	48.230089925806276	"CFRule(prolongation)"	7
